                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                0.65898,                0.56993,                 1.0678,                0.83707,                0.68051,                0.73569,                0.32076,                 2.0461,                 1.3729,                 2.3859,             0.00037974,             0.00037974,             0.00037974
                     81,                0.67688,                0.57584,                 1.0571,                0.74148,                0.67376,                0.72373,                0.32451,                 2.0435,                 1.4344,                 2.3951,             0.00036324,             0.00036324,             0.00036324
                     82,                0.65216,                0.56423,                 1.0696,                 0.7751,                0.68115,                0.71212,                0.30874,                 2.0655,                 1.4393,                 2.4466,             0.00034674,             0.00034674,             0.00034674
                     83,                0.71943,                0.61407,                 1.1305,                0.77634,                0.65167,                0.69828,                0.31393,                 2.0402,                  1.471,                 2.4588,             0.00033023,             0.00033023,             0.00033023
                     84,                0.66049,                0.56166,                 1.0599,                0.75927,                0.65339,                0.68667,                0.31513,                 2.0233,                 1.5016,                 2.4435,             0.00031373,             0.00031373,             0.00031373
                     85,                0.62033,                  0.537,                 1.0506,                0.77993,                 0.6701,                0.68262,                0.31826,                 1.9633,                 1.4471,                 2.3594,             0.00029723,             0.00029723,             0.00029723
                     86,                0.61662,                0.54074,                 1.0622,                0.74701,                0.71033,                0.68103,                0.32846,                 1.9266,                 1.4082,                 2.3018,             0.00028072,             0.00028072,             0.00028072
                     87,                0.57245,                0.51298,                 1.0193,                0.73044,                0.72324,                0.68366,                0.33968,                 1.9077,                 1.3865,                 2.3094,             0.00026422,             0.00026422,             0.00026422
                     88,                0.59882,                0.51024,                 1.0218,                0.72845,                  0.713,                0.68073,                0.31995,                 1.9444,                 1.4006,                 2.3728,             0.00024772,             0.00024772,             0.00024772
                     89,                 0.5683,                0.48491,                  1.021,                0.74018,                    0.7,                0.66841,                0.29582,                  1.936,                 1.4253,                 2.3591,             0.00023121,             0.00023121,             0.00023121
                     90,                0.56601,                0.49559,                  1.017,                0.74718,                0.69621,                0.66053,                0.29756,                 1.9403,                 1.4379,                 2.3575,             0.00021471,             0.00021471,             0.00021471
                     91,                0.53904,                0.51916,                 0.9608,                0.76205,                0.74286,                0.69969,                0.32484,                 1.9417,                 1.4021,                 2.3187,             0.00019821,             0.00019821,             0.00019821
                     92,                0.55693,                0.50016,                0.96649,                0.80465,                0.72857,                 0.7233,                  0.343,                 1.9499,                 1.3941,                 2.3342,              0.0001817,              0.0001817,              0.0001817
                     93,                0.53286,                0.47339,                0.98768,                0.82796,                    0.7,                0.71988,                0.31941,                 1.9369,                 1.3781,                 2.3502,              0.0001652,              0.0001652,              0.0001652
                     94,                0.49187,                0.44771,                0.95089,                0.80204,                0.72682,                0.71738,                0.30912,                  1.973,                 1.3723,                 2.4271,              0.0001487,              0.0001487,              0.0001487
                     95,                0.49441,                0.43746,                0.95172,                0.79744,                 0.7396,                0.70472,                 0.3042,                 2.0221,                  1.344,                 2.5215,             0.00013219,             0.00013219,             0.00013219
                     96,                0.46136,                0.40982,                0.93168,                0.80268,                0.74067,                 0.7037,                0.29926,                 2.0452,                 1.3072,                 2.6017,             0.00011569,             0.00011569,             0.00011569
                     97,                0.49325,                 0.4382,                 1.0317,                0.80273,                0.74286,                0.71103,                0.29634,                  2.048,                 1.2945,                 2.5942,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     98,                0.44449,                0.44047,                0.91873,                0.80489,                0.74286,                0.73071,                0.30157,                 2.0434,                  1.305,                 2.5809,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     99,                0.44949,                0.43271,                0.93919,                0.87378,                 0.7003,                0.72041,                0.29175,                 2.0301,                 1.3282,                 2.5507,              6.618e-05,              6.618e-05,              6.618e-05
